CustomerID,Age,Gender,City,Income,MaritalStatus,Dependents,Tenure,ContractType,SubscriptionPlan,MonthlyCharges,TotalCharges,PaymentMethod,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,Churn
C01321,27,Male,Courtneyside,60934,Married,2,8,Monthly,Basic,25.66,191.8,Bank Transfer,No,9.4,16,79.0,1,1,3.1,No,5,No,1,0
C01322,34,Male,New Jose,33708,Single,0,3,Monthly,Premium,105.23,369.36,Bank Transfer,Yes,51.3,24,93.3,1,0,2.0,Yes,22,No,0,0
C01323,30,Female,New Natasha,69867,Married,3,45,Two-year,Premium,91.99,4120.02,Credit Card,Yes,62.2,8,57.6,1,0,3.7,No,47,No,0,0
C01324,32,Male,New Debra,17972,Single,1,43,Yearly,Standard,58.65,2568.71,PayPal,Yes,55.9,18,81.7,0,0,3.3,Yes,5,No,2,0
C01325,28,Female,New Stacey,59506,Married,3,37,Monthly,Standard,53.85,1956.73,Credit Card,No,56.2,7,53.9,1,0,3.2,No,9,No,3,0
C01326,48,Male,North Bobby,62058,Divorced,0,8,Monthly,Basic,24.77,235.76,Credit Card,Yes,41.5,13,72.4,3,0,3.6,No,57,Yes,0,0
C01327,40,Male,Rachelmouth,38944,Married,1,5,Two-year,Basic,33.53,194.52,Bank Transfer,Yes,51.4,10,67.3,5,0,3.7,No,35,Yes,1,1
C01328,36,Female,Wendymouth,54913,Married,3,2,Monthly,Standard,56.21,42.84,Credit Card,No,56.1,15,49.9,1,0,4.3,No,20,No,0,0
C01329,44,Female,Wareside,51711,Married,0,4,Monthly,Basic,25.74,102.48,Bank Transfer,No,39.9,11,44.0,1,0,3.7,No,37,Yes,1,1
C01330,51,Female,Saraborough,54973,Married,1,2,Monthly,Basic,23.33,0.0,Bank Transfer,No,76.1,14,60.9,1,0,3.7,No,86,Yes,1,1
C01331,59,Female,Bakerport,74123,Single,2,9,Monthly,Basic,23.52,252.03,Credit Card,No,50.3,18,53.7,1,0,2.8,No,29,Yes,1,1
C01332,39,Male,West Jeremy,82481,Married,0,15,Monthly,Basic,24.92,337.35,Bank Transfer,Yes,37.6,19,63.1,2,0,1.6,No,30,No,1,0
C01333,38,Male,Erinberg,34994,Single,2,31,Monthly,Basic,30.82,911.64,Credit Card,No,5.1,10,69.8,1,2,4.6,No,8,No,1,1
C01334,49,Female,Haleymouth,15000,Married,1,47,Monthly,Basic,23.13,1165.78,Bank Transfer,No,82.4,7,63.5,1,0,4.1,Yes,92,Yes,0,0
C01335,47,Male,New William,55159,Single,0,72,Monthly,Basic,31.98,2298.67,PayPal,No,75.6,16,6.2,2,0,3.8,No,48,Yes,4,0
C01336,38,Female,Port Dennisfurt,49965,Divorced,2,2,Yearly,Standard,64.28,91.75,PayPal,Yes,10.4,14,26.8,2,0,2.3,Yes,18,Yes,0,0
C01337,40,Male,East Dianetown,59678,Single,2,4,Two-year,Basic,25.48,23.27,Credit Card,No,48.7,13,39.9,1,0,4.9,No,31,No,2,0
C01338,49,Male,North Deniseport,82416,Single,1,1,Two-year,Standard,57.33,16.65,Bank Transfer,Yes,36.2,11,35.4,2,1,3.5,No,1,Yes,2,0
C01339,45,Female,Ortizfurt,38266,Married,0,6,Monthly,Standard,56.17,401.38,Credit Card,Yes,54.5,12,33.5,1,0,1.8,No,64,No,0,0
C01340,38,Male,East Heidi,52985,Divorced,2,14,Two-year,Premium,91.13,1219.89,Bank Transfer,No,54.4,12,48.9,1,0,3.2,No,51,Yes,0,0
C01341,47,Female,Campbellport,47964,Married,1,72,Yearly,Standard,60.32,4280.03,Credit Card,Yes,0.9,14,76.3,2,0,3.3,No,4,Yes,2,0
C01342,54,Female,Lake Robin,46598,Married,0,6,Monthly,Standard,55.29,412.64,PayPal,No,56.3,18,47.6,1,1,3.1,No,29,Yes,0,0
C01343,32,Male,Michelleside,60631,Single,0,26,Monthly,Basic,37.59,968.86,Bank Transfer,Yes,58.3,11,29.5,2,1,3.7,No,10,No,0,1
C01344,28,Male,Lake Tracy,53325,Married,2,12,Monthly,Basic,31.15,262.22,Bank Transfer,Yes,24.9,21,100.0,1,1,3.9,No,6,Yes,2,0
C01345,51,Male,North Sheenashire,44350,Divorced,1,36,Two-year,Premium,106.54,3835.75,PayPal,No,43.5,17,15.1,1,1,3.4,No,63,Yes,1,0
C01346,48,Female,North Anaborough,61142,Married,0,17,Yearly,Standard,57.22,941.91,Credit Card,Yes,29.6,26,59.6,2,0,3.5,No,3,No,1,0
C01347,26,Male,Port Kristieberg,112824,Divorced,1,38,Monthly,Standard,65.64,2490.48,PayPal,Yes,29.4,18,73.9,1,0,2.8,No,100,Yes,2,0
C01348,35,Male,Amandachester,15000,Divorced,0,20,Monthly,Premium,102.15,2038.48,Bank Transfer,No,42.1,17,69.0,1,1,4.1,No,12,No,0,0
C01349,18,Female,East Peggyshire,32893,Divorced,0,53,Monthly,Premium,97.44,5219.74,Bank Transfer,Yes,38.9,11,45.5,1,1,2.6,Yes,35,No,0,0
C01350,32,Female,South Paultown,60945,Married,0,31,Yearly,Basic,27.65,784.47,PayPal,Yes,68.1,12,68.7,1,0,4.3,No,24,Yes,1,0
C01351,33,Female,Lake Cassandra,74502,Single,1,47,Yearly,Standard,55.35,2615.64,Bank Transfer,No,43.1,18,58.4,4,0,3.6,No,31,No,0,0
C01352,42,Female,Jamesmouth,38614,Single,2,72,Monthly,Basic,34.2,2489.29,Bank Transfer,No,41.6,13,81.5,2,0,4.5,No,43,Yes,0,0
C01353,48,Male,Cherylbury,42700,Divorced,2,29,Monthly,Basic,29.67,834.61,Credit Card,No,19.8,20,77.2,1,0,4.0,Yes,90,Yes,0,0
C01354,25,Male,New Martin,91347,Single,1,7,Monthly,Basic,23.38,244.03,Bank Transfer,Yes,53.1,14,76.4,3,0,2.8,No,31,No,0,0
C01355,52,Male,Arnoldstad,60064,Married,0,5,Yearly,Basic,39.08,171.2,Credit Card,Yes,66.7,17,56.6,1,1,1.5,Yes,68,No,0,0
C01356,29,Female,West Greg,84985,Single,1,22,Monthly,Premium,102.8,2290.05,Credit Card,Yes,72.7,21,42.4,3,0,2.5,No,25,Yes,1,1
C01357,24,Female,Kellertown,35617,Married,0,24,Monthly,Premium,93.78,2275.21,Bank Transfer,No,38.4,14,23.6,1,0,2.6,No,59,Yes,0,0
C01358,26,Female,North Bonnieshire,63219,Single,0,13,Yearly,Premium,95.96,1186.11,Bank Transfer,No,31.9,16,50.2,3,0,4.1,No,8,Yes,1,0
C01359,32,Female,New Steveside,66682,Married,3,72,Yearly,Premium,92.08,6608.06,PayPal,Yes,83.6,14,59.1,1,1,4.2,No,12,Yes,1,0
C01360,26,Female,Nicholasmouth,86394,Single,2,30,Two-year,Standard,65.08,1977.57,Bank Transfer,Yes,19.2,17,64.0,2,1,3.4,No,27,Yes,0,0
C01361,50,Female,Simsside,43116,Married,3,6,Two-year,Basic,27.84,147.11,Credit Card,Yes,41.2,14,87.2,1,2,3.9,No,1,Yes,0,0
C01362,80,Female,Berrybury,60812,Single,0,26,Yearly,Basic,25.52,590.09,PayPal,Yes,69.1,9,32.8,0,0,3.9,No,39,Yes,1,0
C01363,47,Male,Mendezmouth,60111,Married,1,9,Yearly,Standard,59.43,516.86,Bank Transfer,No,69.6,18,69.8,1,0,3.1,No,5,Yes,2,0
C01364,63,Female,Lake Thomasmouth,81585,Married,1,5,Monthly,Standard,59.83,275.8,Credit Card,No,20.4,13,57.5,2,0,3.3,Yes,153,No,1,0
C01365,27,Male,West Christopherhaven,71215,Married,1,14,Yearly,Premium,96.34,1317.92,Bank Transfer,Yes,44.9,17,66.0,3,0,2.9,No,18,No,1,0
C01366,48,Male,Jeremyfort,46028,Divorced,0,10,Yearly,Basic,35.94,439.96,Bank Transfer,No,60.0,20,60.3,6,2,4.5,Yes,19,Yes,0,1
C01367,30,Male,Lake Marissahaven,78478,Married,2,4,Monthly,Basic,29.97,76.92,Credit Card,Yes,26.8,13,64.1,2,0,2.9,No,20,Yes,1,0
C01368,56,Male,Dominiquechester,88679,Single,3,6,Two-year,Standard,67.38,565.13,Bank Transfer,Yes,54.7,14,34.8,2,1,3.1,No,51,No,2,0
C01369,38,Male,Randallburgh,24905,Married,1,2,Monthly,Standard,67.1,176.97,Bank Transfer,No,69.0,14,61.3,1,0,3.6,No,15,No,1,1
C01370,42,Female,Juliefort,60647,Married,2,24,Yearly,Basic,37.76,971.1,Credit Card,No,29.4,12,39.3,2,0,3.4,Yes,53,No,1,0
C01371,32,Female,Connerchester,31198,Married,3,7,Yearly,Standard,61.61,452.42,Credit Card,Yes,37.2,15,36.2,1,0,3.0,No,10,No,1,0
C01372,18,Male,Kerryland,48134,Single,1,17,Yearly,Premium,101.65,1888.82,Credit Card,Yes,46.6,15,59.7,0,1,3.6,No,19,No,0,0
C01373,35,Female,Baldwinchester,58386,Divorced,1,2,Yearly,Basic,29.76,139.82,Credit Card,Yes,23.9,13,21.9,3,0,2.8,No,45,Yes,1,0
C01374,32,Male,North Janet,105690,Married,0,11,Monthly,Basic,25.43,291.96,PayPal,Yes,44.0,18,54.7,1,2,3.4,No,6,Yes,1,0
C01375,35,Male,Ochoaberg,55663,Married,1,41,Yearly,Basic,22.2,849.14,PayPal,Yes,14.1,9,92.6,3,1,2.7,No,2,No,1,0
C01376,32,Female,Port Brandonmouth,81325,Married,0,1,Monthly,Basic,28.85,0.0,Bank Transfer,Yes,86.2,18,32.2,0,1,4.3,No,81,Yes,1,0
C01377,32,Female,Lake Stephaniefort,43204,Married,3,15,Monthly,Standard,60.47,971.08,Bank Transfer,Yes,36.7,20,51.4,2,1,2.7,No,3,No,2,1
C01378,43,Female,Kennethtown,51425,Married,0,41,Yearly,Premium,100.35,4107.77,PayPal,Yes,27.7,11,65.1,1,0,4.0,Yes,35,Yes,2,1
C01379,57,Female,Jonesborough,76762,Divorced,2,3,Monthly,Basic,23.06,107.53,PayPal,No,28.3,15,0.0,0,2,2.5,Yes,7,No,0,1
C01380,53,Female,Jimmyfurt,82307,Married,1,24,Monthly,Basic,29.56,663.0,PayPal,Yes,12.2,14,63.2,0,0,3.5,Yes,38,No,1,0
C01381,49,Female,Brettport,71239,Single,0,9,Monthly,Basic,34.84,295.56,PayPal,Yes,54.9,17,52.3,0,0,2.4,Yes,34,Yes,1,0
C01382,38,Male,Stevenmouth,31376,Married,2,11,Monthly,Basic,24.72,227.63,Credit Card,No,1.9,8,85.3,0,0,1.4,No,2,Yes,1,1
C01383,59,Male,Lake Robertmouth,85038,Single,0,3,Monthly,Standard,62.77,132.56,Bank Transfer,Yes,70.2,13,64.0,1,0,2.4,Yes,35,No,0,0
C01384,57,Male,Michelleport,31735,Divorced,1,54,Two-year,Premium,101.45,5498.52,PayPal,No,58.9,17,61.4,1,1,4.0,Yes,31,Yes,0,0
C01385,44,Male,Lake Sarah,65342,Single,2,72,Two-year,Standard,69.76,4995.41,PayPal,Yes,69.1,18,27.9,1,1,3.8,No,26,Yes,1,0
C01386,32,Female,Johnsonborough,15000,Married,0,11,Monthly,Premium,104.46,1118.72,Credit Card,No,29.7,16,33.7,2,0,3.5,No,1,No,0,0
C01387,47,Female,Fosterton,43530,Divorced,2,7,Yearly,Standard,67.04,502.42,PayPal,No,41.8,19,8.5,1,1,2.9,No,2,No,2,0
C01388,62,Male,New Laurastad,60359,Married,1,6,Monthly,Premium,95.32,513.2,Bank Transfer,No,10.5,16,47.8,2,0,2.2,No,65,Yes,0,0
C01389,61,Male,Shannonview,63648,Married,0,25,Two-year,Standard,57.07,1390.12,Credit Card,Yes,18.7,17,68.3,2,0,3.6,Yes,4,Yes,1,0
C01390,53,Male,Clarkfurt,21281,Single,1,25,Monthly,Premium,105.05,2560.92,Bank Transfer,Yes,70.3,17,37.4,2,0,2.8,Yes,2,No,2,0
C01391,38,Male,South Theresaview,31349,Single,1,20,Monthly,Standard,59.55,1209.55,PayPal,No,74.5,19,45.4,4,0,4.6,No,51,Yes,0,0
C01392,48,Female,Port Edwinchester,74712,Married,1,14,Yearly,Basic,31.13,363.17,Credit Card,No,52.4,16,69.9,4,2,3.7,Yes,22,No,0,1
C01393,72,Female,South Stacybury,63533,Single,0,61,Yearly,Standard,65.04,4098.0,Credit Card,Yes,26.7,20,53.1,3,0,3.7,No,46,No,0,0
C01394,43,Female,East Amanda,42075,Married,1,26,Monthly,Basic,29.23,686.81,PayPal,Yes,48.6,12,51.2,2,0,3.7,Yes,74,Yes,1,0
C01395,61,Female,Lake Whitneymouth,28392,Single,0,11,Yearly,Basic,34.45,370.31,Credit Card,Yes,65.3,11,26.7,3,1,4.3,No,35,Yes,2,0
C01396,35,Female,Carrollbury,53251,Married,1,28,Monthly,Basic,32.62,937.59,PayPal,Yes,74.2,13,63.1,2,0,4.7,No,41,No,0,1
C01397,38,Male,Port Jessica,16496,Married,1,26,Monthly,Basic,32.13,830.3,Credit Card,No,54.7,16,27.4,1,0,1.6,No,5,No,1,1
C01398,44,Female,Jenniferburgh,37183,Married,2,3,Monthly,Basic,29.23,55.09,PayPal,Yes,13.3,19,88.9,1,0,3.4,No,24,No,0,1
C01399,34,Female,Lake Kathleen,37406,Married,3,1,Yearly,Basic,29.43,74.3,Bank Transfer,No,36.4,12,30.0,1,3,2.8,Yes,25,No,1,0
C01400,32,Male,Bethanyside,72206,Divorced,1,12,Monthly,Basic,37.59,398.3,Bank Transfer,Yes,57.6,18,69.9,3,0,3.4,No,17,Yes,0,1
C01401,43,Male,Pachecotown,26537,Married,1,9,Yearly,Premium,89.18,846.61,Bank Transfer,No,35.5,15,70.1,2,0,3.9,No,1,Yes,1,0
C01402,31,Male,Feliciaburgh,45231,Married,1,72,Yearly,Premium,107.01,7801.08,Credit Card,Yes,30.9,10,27.3,2,1,3.6,No,2,Yes,2,0
C01403,41,Male,Brewermouth,37544,Divorced,4,1,Monthly,Standard,66.07,9.39,PayPal,Yes,52.1,11,43.8,2,1,2.8,No,73,Yes,1,1
C01404,43,Male,East Nathanland,34722,Married,2,8,Yearly,Basic,27.56,192.09,Bank Transfer,No,49.9,17,53.5,1,0,3.9,Yes,12,Yes,2,0
C01405,26,Male,Masonhaven,66218,Divorced,1,32,Monthly,Standard,52.75,1616.3,Credit Card,No,62.1,10,52.3,1,1,3.9,No,74,No,2,0
C01406,44,Female,Lake Michaelborough,69639,Married,0,1,Monthly,Standard,60.74,50.66,Credit Card,No,51.8,14,59.7,1,0,4.0,Yes,22,Yes,2,0
C01407,42,Male,Kathleenchester,47417,Single,1,11,Monthly,Standard,55.95,601.37,PayPal,No,73.3,5,98.9,3,0,5.0,No,34,Yes,1,0
C01408,39,Female,South Laura,39561,Divorced,2,6,Two-year,Standard,54.89,337.19,Bank Transfer,No,3.8,19,38.8,2,0,4.8,No,2,No,2,0
C01409,38,Female,Cochranshire,55632,Married,2,64,Yearly,Basic,30.01,1901.51,Credit Card,No,19.0,16,58.1,1,0,4.3,No,5,Yes,0,0
C01410,21,Female,West Jessicachester,65241,Married,2,24,Monthly,Basic,33.83,861.56,Credit Card,No,24.2,13,65.6,2,1,2.6,No,16,Yes,0,0
C01411,44,Male,Pierceberg,71233,Married,0,1,Yearly,Basic,27.53,0.0,Credit Card,Yes,44.7,14,55.0,1,1,3.7,Yes,29,Yes,1,0
C01412,40,Male,South Heather,65762,Married,2,72,Yearly,Premium,95.24,6946.51,PayPal,Yes,44.9,16,95.3,0,0,4.0,No,5,Yes,0,0
C01413,35,Female,West Adrianshire,43525,Married,2,18,Yearly,Standard,56.4,978.17,PayPal,Yes,34.9,16,34.4,2,0,3.0,Yes,13,Yes,0,0
C01414,36,Female,Watkinsfurt,57196,Married,0,5,Yearly,Basic,28.15,40.72,Bank Transfer,No,30.2,13,72.9,0,1,2.9,No,20,No,1,0
C01415,56,Female,Lake Julie,74529,Single,2,17,Two-year,Basic,30.01,606.31,Bank Transfer,No,28.4,9,35.3,1,1,2.6,Yes,67,Yes,1,0
C01416,49,Male,Port Brianburgh,91249,Married,2,9,Monthly,Basic,35.44,294.6,Credit Card,Yes,23.5,22,35.8,0,0,4.9,No,6,No,0,0
C01417,71,Female,Dannymouth,75763,Married,2,34,Monthly,Basic,24.56,883.29,Credit Card,No,0.0,15,53.4,2,1,5.0,No,20,Yes,1,0
C01418,53,Female,Port Kyle,60519,Married,0,48,Two-year,Standard,60.81,2887.87,Bank Transfer,Yes,74.8,16,38.9,1,0,3.2,No,21,Yes,1,0
C01419,23,Male,New Steven,56716,Single,0,18,Monthly,Basic,23.07,391.18,PayPal,No,41.3,16,45.8,5,0,5.0,No,57,Yes,0,0
C01420,31,Female,East Jessicastad,95371,Married,1,72,Yearly,Basic,41.6,2899.73,Bank Transfer,No,41.5,12,24.7,1,0,4.2,No,1,No,0,0
C01421,45,Male,North Johnland,46459,Married,1,26,Monthly,Standard,63.6,1654.42,PayPal,Yes,32.4,11,32.0,3,1,2.6,Yes,16,No,2,0
C01422,25,Male,Port Nicolefurt,83892,Divorced,2,33,Monthly,Standard,58.33,1968.62,Credit Card,Yes,20.7,13,16.4,1,0,4.4,No,69,No,1,1
C01423,28,Male,Gibsonhaven,59570,Single,0,35,Yearly,Basic,32.26,1152.96,PayPal,Yes,38.0,19,52.4,4,0,2.4,Yes,44,No,0,0
C01424,39,Male,Morgantown,44714,Divorced,1,17,Monthly,Basic,30.85,553.78,Credit Card,Yes,28.4,15,36.6,1,0,2.5,No,35,Yes,1,1
C01425,54,Male,Kristenview,31823,Married,0,2,Yearly,Basic,29.73,21.65,Bank Transfer,Yes,42.6,16,73.7,0,0,3.8,Yes,13,Yes,1,0
C01426,46,Male,Woodschester,45100,Single,0,7,Yearly,Standard,59.87,417.71,Credit Card,Yes,11.6,19,27.3,1,1,2.3,No,8,No,1,0
C01427,21,Female,West Jeremy,55462,Married,0,4,Monthly,Premium,99.76,370.83,Bank Transfer,Yes,21.0,8,64.8,1,2,3.2,Yes,4,No,1,1
C01428,18,Female,South Mark,37365,Married,0,10,Monthly,Standard,61.88,579.93,Bank Transfer,No,49.6,12,30.3,2,0,4.0,Yes,23,No,2,1
C01429,18,Male,Jameshaven,72758,Single,2,26,Yearly,Standard,55.47,1458.43,Bank Transfer,Yes,49.9,14,31.7,0,0,3.5,No,9,Yes,0,1
C01430,52,Male,West Jessicaborough,59498,Single,0,1,Two-year,Standard,62.79,85.06,Credit Card,Yes,33.7,10,35.0,4,1,3.8,No,13,Yes,0,0
C01431,49,Female,North Stephanieborough,18099,Single,0,36,Yearly,Premium,100.8,3532.32,Credit Card,Yes,16.0,11,64.4,2,2,4.9,Yes,26,Yes,0,0
C01432,41,Female,Lake Robertville,41325,Single,1,9,Yearly,Basic,34.01,279.42,Credit Card,No,44.3,17,27.6,3,0,3.7,No,44,Yes,2,0
C01433,51,Male,Amymouth,78822,Single,2,57,Monthly,Basic,31.47,1751.29,Credit Card,No,32.4,19,70.0,1,1,5.0,No,76,No,2,0
C01434,38,Female,Matthewshire,45005,Married,0,11,Yearly,Premium,97.9,1111.58,Credit Card,No,37.1,20,71.0,1,0,2.8,No,6,No,0,0
C01435,58,Female,Port Calebfurt,38884,Married,2,4,Monthly,Standard,66.5,230.39,PayPal,Yes,28.0,13,44.3,3,0,3.9,No,21,No,0,1
C01436,29,Female,Jerryborough,33571,Single,1,27,Two-year,Basic,32.21,869.98,Bank Transfer,No,40.9,13,53.8,5,1,5.0,Yes,42,Yes,1,0
C01437,33,Female,Port Dustin,68468,Single,1,2,Yearly,Basic,33.24,74.21,Bank Transfer,Yes,62.8,11,55.4,1,0,3.6,No,36,Yes,1,0
C01438,30,Female,Lake Larry,25663,Single,0,20,Yearly,Basic,26.52,524.02,Credit Card,Yes,60.9,19,73.6,3,0,3.9,No,83,Yes,4,1
C01439,47,Male,Moraleschester,67641,Single,0,34,Yearly,Premium,94.35,3217.66,Bank Transfer,No,55.4,15,55.1,0,2,4.5,No,74,No,0,0
C01440,39,Female,Jacobsburgh,30513,Married,2,20,Two-year,Standard,57.3,1182.67,Credit Card,No,62.9,13,70.5,1,0,3.5,No,58,Yes,0,0
C01441,46,Female,North Phillip,66000,Single,1,21,Monthly,Premium,101.4,2149.32,Credit Card,Yes,42.8,11,68.1,3,1,3.4,No,6,Yes,1,0
C01442,47,Female,East Ashley,19832,Married,1,72,Two-year,Standard,57.55,4094.29,Bank Transfer,No,78.9,14,34.3,2,0,3.3,No,4,Yes,0,0
C01443,62,Female,Newmanburgh,31018,Married,1,60,Two-year,Standard,65.98,3899.52,Credit Card,No,48.1,10,46.5,2,0,4.1,No,61,No,1,0
C01444,32,Female,East Heathertown,39513,Divorced,2,3,Monthly,Premium,92.95,267.98,Bank Transfer,Yes,26.4,15,65.2,1,0,3.6,No,42,Yes,0,0
C01445,39,Female,Gregorymouth,70530,Single,1,29,Yearly,Standard,63.31,1853.67,Credit Card,No,34.7,14,45.2,1,0,4.4,Yes,14,Yes,1,0
C01446,29,Female,Jeanetteberg,73842,Married,0,10,Two-year,Premium,94.4,984.22,PayPal,Yes,77.3,18,67.2,0,1,3.3,No,7,Yes,0,0
C01447,18,Female,Anntown,84396,Divorced,1,6,Two-year,Premium,91.63,506.5,Credit Card,Yes,40.2,11,6.0,1,1,2.6,Yes,54,Yes,1,0
C01448,32,Male,Monteschester,46715,Married,1,12,Yearly,Premium,92.8,1024.93,PayPal,Yes,20.1,14,71.4,0,0,3.9,No,5,No,0,0
C01449,22,Male,West James,53506,Married,2,1,Monthly,Standard,61.5,136.16,Credit Card,Yes,30.3,17,68.9,1,1,4.0,No,12,No,1,0
C01450,18,Female,Lake Jamie,49353,Married,1,1,Two-year,Standard,59.1,60.3,Bank Transfer,Yes,17.3,17,45.4,1,0,3.6,No,33,Yes,1,0
C01451,35,Female,Andrewfort,16311,Divorced,1,29,Monthly,Basic,26.71,862.31,Bank Transfer,Yes,59.4,13,46.1,0,0,1.6,Yes,29,Yes,0,0
C01452,50,Male,Robertland,57297,Single,0,23,Monthly,Standard,59.77,1242.99,Credit Card,Yes,23.3,11,69.9,1,0,5.0,No,1,No,1,0
C01453,38,Female,Lake Jacqueline,74318,Divorced,1,9,Yearly,Standard,57.25,580.21,Credit Card,Yes,29.2,12,48.2,1,0,2.6,No,1,Yes,0,0
C01454,27,Male,Lake Anna,67182,Married,1,9,Yearly,Premium,95.46,818.62,Credit Card,Yes,35.9,20,46.5,1,0,4.1,Yes,105,Yes,1,0
C01455,37,Female,Walkermouth,47213,Single,1,12,Two-year,Basic,26.4,336.45,PayPal,No,47.8,16,33.9,2,0,4.0,Yes,14,No,0,0
C01456,53,Female,Lisaburgh,33576,Single,1,6,Two-year,Basic,33.15,243.05,PayPal,No,0.0,19,100.0,3,0,4.5,Yes,33,Yes,2,0
C01457,50,Female,West Bethton,61364,Married,0,19,Monthly,Basic,34.83,719.33,PayPal,Yes,60.8,8,60.8,2,2,3.0,Yes,10,No,2,0
C01458,27,Male,East Mistyland,68830,Single,1,8,Monthly,Premium,94.57,778.55,Bank Transfer,Yes,48.0,17,49.1,0,0,2.6,No,19,Yes,0,0
C01459,56,Male,Port Henrymouth,47883,Divorced,1,8,Yearly,Basic,33.26,183.13,Credit Card,Yes,55.1,13,57.9,2,2,4.5,No,1,Yes,0,0
C01460,33,Female,North Michael,86616,Married,2,24,Two-year,Basic,26.08,583.05,PayPal,No,38.4,9,29.0,2,0,3.6,No,35,No,1,1
C01461,30,Female,Jeffersonview,46004,Single,1,33,Yearly,Standard,60.97,2041.23,PayPal,No,64.7,18,68.6,1,2,3.9,Yes,29,No,2,0
C01462,50,Female,South Sally,57420,Single,0,22,Two-year,Basic,26.96,607.46,Credit Card,Yes,34.0,12,37.8,0,0,4.8,Yes,36,Yes,2,0
C01463,51,Male,Lake Courtney,49481,Single,1,2,Two-year,Premium,94.94,210.26,Bank Transfer,Yes,40.1,16,17.4,1,0,3.2,No,18,Yes,0,0
C01464,38,Male,Oliverside,61420,Single,2,16,Yearly,Basic,27.6,400.04,PayPal,No,0.0,11,81.7,5,1,3.6,No,46,No,1,0
C01465,47,Male,East Michaelside,47657,Single,0,4,Monthly,Standard,54.94,247.31,Credit Card,No,43.9,19,31.1,4,0,3.0,No,14,Yes,0,0
C01466,49,Male,Port Mary,58736,Single,0,1,Two-year,Basic,29.15,103.46,PayPal,No,0.0,13,51.1,0,0,2.5,Yes,45,Yes,0,1
C01467,31,Male,North John,29914,Single,0,3,Monthly,Premium,93.05,223.89,Credit Card,No,49.1,11,63.0,3,0,4.1,Yes,1,Yes,1,1
C01468,25,Female,East Davidfurt,54214,Divorced,3,1,Yearly,Basic,27.87,0.0,Bank Transfer,No,21.5,15,85.4,0,1,4.0,No,3,Yes,1,1
C01469,32,Female,Gonzalezborough,68423,Single,2,13,Yearly,Basic,27.94,498.68,Bank Transfer,No,53.1,13,50.8,2,0,3.4,No,22,No,1,0
C01470,65,Male,Henryport,58408,Single,2,40,Yearly,Premium,103.09,4062.06,Credit Card,No,34.3,13,42.3,0,0,2.1,No,4,No,1,0
C01471,44,Female,Lake Connie,49104,Divorced,2,1,Monthly,Basic,42.82,137.73,Credit Card,No,33.7,19,46.0,2,0,3.5,No,72,No,0,1
C01472,26,Female,Kimberlychester,84916,Married,3,16,Monthly,Standard,48.23,729.71,Bank Transfer,No,26.0,19,84.3,2,0,2.0,No,4,Yes,5,0
C01473,42,Female,Warnerburgh,74836,Married,0,10,Yearly,Premium,102.59,1021.44,Credit Card,No,56.6,18,62.1,1,0,3.9,No,52,Yes,0,0
C01474,42,Female,Lake Natalie,26838,Single,1,3,Yearly,Standard,66.02,139.66,Credit Card,No,75.2,22,97.1,1,0,2.7,No,7,No,1,0
C01475,36,Female,North Dillonhaven,75200,Divorced,0,2,Monthly,Basic,24.5,12.99,Bank Transfer,No,51.6,16,71.0,2,0,2.1,No,72,No,1,1
C01476,18,Female,West Robert,54057,Single,1,72,Two-year,Basic,34.97,2581.43,PayPal,Yes,50.8,10,44.4,0,1,4.7,No,28,No,0,0
C01477,33,Female,Torreshaven,113882,Married,1,18,Monthly,Premium,95.16,1731.55,Bank Transfer,Yes,62.8,12,44.0,4,1,3.2,No,33,Yes,1,0
C01478,52,Female,Travisberg,80801,Married,0,12,Monthly,Standard,67.18,783.03,Credit Card,Yes,25.1,13,59.2,3,0,4.2,No,5,No,1,0
C01479,51,Male,Jacksonshire,72145,Divorced,3,12,Two-year,Basic,39.23,445.45,PayPal,No,49.1,14,61.7,2,1,2.2,No,5,Yes,1,0
C01480,47,Male,Ashleyside,41243,Married,1,6,Monthly,Standard,52.31,193.46,Bank Transfer,No,50.2,21,55.6,0,1,2.9,No,54,No,1,0
C01481,24,Male,Lake Sharonland,62729,Married,2,34,Monthly,Basic,26.55,883.43,PayPal,Yes,77.7,16,68.8,0,0,3.7,No,1,Yes,0,0
C01482,41,Male,North Pamelabury,39439,Married,2,5,Two-year,Basic,22.85,112.31,PayPal,No,58.5,17,66.1,1,0,2.9,No,3,No,0,0
C01483,39,Female,Jenkinsstad,72776,Divorced,0,4,Monthly,Premium,92.73,344.45,PayPal,Yes,44.9,16,43.2,3,2,2.3,No,30,No,1,1
C01484,31,Female,Reillyland,58895,Married,0,8,Monthly,Premium,90.71,699.95,Credit Card,Yes,17.8,17,66.0,0,2,3.7,No,26,Yes,0,0
C01485,61,Male,West Aaron,51478,Single,2,3,Monthly,Basic,29.1,86.34,PayPal,No,34.3,13,36.3,4,0,3.4,No,38,No,0,1
C01486,23,Male,Jamesberg,66435,Married,1,27,Monthly,Standard,69.48,1905.32,Bank Transfer,Yes,20.9,16,35.7,0,2,3.6,No,11,Yes,0,0
