Age,Income,Dependents,Tenure,MonthlyCharges,TotalCharges,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,AverageMonthlySpend,UsagePerDay,SupportCallRate,ComplaintRate,EngagementScore,ContractType_Monthly,ContractType_Two-year,ContractType_Yearly,SubscriptionPlan_Basic,SubscriptionPlan_Premium,SubscriptionPlan_Standard,PaymentMethod_Bank Transfer,PaymentMethod_Credit Card,PaymentMethod_PayPal,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
19,15471,1,47,36.17,1770.03,1,53.4,13,48.6,2,2,3.5,1,21,0,1,37.660212765957446,1.78,0.0425531914893617,0.0425531914893617,33.84,True,False,False,True,False,False,False,True,False,False,True,False,False,True
52,47399,2,30,25.73,746.37,0,41.6,17,61.4,1,0,3.1,1,1,0,1,24.879,1.3866666666666667,0.03333333333333333,0.0,38.96,False,False,True,True,False,False,True,False,False,True,False,False,False,True
25,83892,2,33,58.33,1968.62,1,20.7,13,16.4,1,0,4.4,0,69,0,1,59.65515151515151,0.69,0.030303030303030304,0.0,23.659999999999997,True,False,False,False,False,True,False,True,False,True,False,False,False,True
39,61148,3,13,26.62,389.06,0,56.2,12,70.6,1,0,2.5,0,1,0,0,29.927692307692308,1.8733333333333335,0.07692307692307693,0.0,39.339999999999996,True,False,False,True,False,False,True,False,False,True,False,False,True,False
40,90830,2,27,34.09,935.57,0,27.7,13,53.1,1,1,3.2,0,13,0,0,34.650740740740744,0.9233333333333333,0.037037037037037035,0.037037037037037035,34.74,False,False,True,True,False,False,False,False,True,True,False,False,True,False
41,37881,0,15,50.06,768.77,0,31.7,13,56.6,2,1,3.5,1,23,1,3,51.251333333333335,1.0566666666666666,0.13333333333333333,0.06666666666666667,37.04,True,False,False,False,False,True,False,False,True,True,False,False,False,True
35,74890,1,69,55.45,3853.06,1,68.0,15,43.3,0,0,3.7,0,1,1,0,55.841449275362315,2.2666666666666666,0.0,0.0,32.92,True,False,False,False,False,True,False,False,True,False,False,True,True,False
48,48999,2,15,58.25,1005.35,0,17.7,20,50.7,2,0,3.5,0,2,0,1,67.02333333333334,0.59,0.13333333333333333,0.0,36.78,True,False,False,False,False,True,False,True,False,False,True,False,False,True
29,72775,1,72,65.81,4725.99,0,36.0,8,45.9,0,0,2.7,0,13,1,1,65.63875,1.2,0.0,0.0,28.86,True,False,False,False,False,True,False,True,False,False,True,False,True,False
26,45345,3,19,61.58,1144.06,1,40.8,14,53.2,2,0,2.2,1,20,0,2,60.21368421052631,1.3599999999999999,0.10526315789473684,0.0,32.08,True,False,False,False,False,True,True,False,False,False,True,False,False,True
28,20372,1,1,60.75,0.0,0,28.6,13,70.5,3,1,4.9,0,48,1,1,0.0,0.9533333333333334,3.0,1.0,46.8,True,False,False,False,False,True,True,False,False,False,True,False,True,False
48,83687,2,12,27.77,395.02,0,56.8,15,70.7,3,1,4.1,1,19,1,0,32.91833333333333,1.8933333333333333,0.25,0.08333333333333333,45.08,True,False,False,True,False,False,False,True,False,False,False,True,True,False
47,54009,2,23,34.2,801.13,1,79.7,15,100.0,1,2,2.8,0,3,1,2,34.831739130434784,2.6566666666666667,0.043478260869565216,0.08695652173913043,52.9,False,True,False,True,False,False,False,True,False,False,False,True,False,True
49,77560,1,37,57.73,2087.54,1,3.6,9,63.4,1,0,3.8,0,71,0,3,56.42,0.12000000000000001,0.02702702702702703,0.0,39.46,False,False,True,False,False,True,False,True,False,False,False,True,True,False
30,66191,1,7,30.18,109.94,0,39.9,19,83.2,0,1,2.4,1,30,1,1,15.705714285714285,1.3299999999999998,0.0,0.14285714285714285,46.18000000000001,True,False,False,True,False,False,False,True,False,False,True,False,True,False
19,19802,3,22,102.66,2222.65,1,0.0,22,53.1,3,2,3.5,0,93,0,0,101.02954545454546,0.0,0.13636363636363635,0.09090909090909091,38.34,False,True,False,False,True,False,True,False,False,False,False,True,False,True
37,59202,1,8,63.9,448.29,0,66.4,15,35.8,1,0,4.8,1,1,0,0,56.03625,2.2133333333333334,0.125,0.0,33.22,False,False,True,False,False,True,False,False,True,False,True,False,True,False
51,83890,0,1,60.55,134.53,0,63.2,18,79.4,2,0,3.5,1,20,0,0,134.53,2.106666666666667,2.0,0.0,47.660000000000004,True,False,False,False,False,True,True,False,False,False,True,False,True,False
33,97491,1,72,99.44,7085.01,0,48.0,22,88.1,1,1,3.6,0,22,0,0,98.40291666666667,1.6,0.013888888888888888,0.013888888888888888,52.64,True,False,False,False,True,False,True,False,False,False,False,True,False,True
41,48718,0,1,26.33,35.28,1,62.6,13,51.9,3,1,4.5,0,7,0,1,35.28,2.086666666666667,3.0,1.0,38.16,False,False,True,True,False,False,False,False,True,False,True,False,False,True
45,54113,0,10,63.03,601.78,0,58.2,15,33.5,2,0,4.5,0,4,1,0,60.178,1.9400000000000002,0.2,0.0,31.4,False,False,True,False,False,True,False,False,True,False,False,True,True,False
37,69318,1,51,23.4,1241.02,1,0.0,25,23.5,0,3,4.1,0,2,0,1,24.333725490196077,0.0,0.0,0.058823529411764705,29.199999999999996,False,False,True,True,False,False,True,False,False,False,True,False,True,False
61,103158,1,1,56.29,6.03,0,58.3,11,42.8,2,0,5.0,0,6,0,3,6.03,1.9433333333333331,2.0,0.0,35.42,False,False,True,False,False,True,False,True,False,False,False,True,True,False
36,67708,1,40,20.0,780.16,0,57.4,8,47.9,2,0,3.6,0,19,1,2,19.503999999999998,1.9133333333333333,0.05,0.0,32.36,True,False,False,True,False,False,False,True,False,True,False,False,False,True
46,59443,0,18,65.76,1210.2,1,45.5,20,85.0,2,0,3.1,1,10,1,0,67.23333333333333,1.5166666666666666,0.1111111111111111,0.0,49.3,False,True,False,False,False,True,False,True,False,False,False,True,True,False
57,15000,3,9,65.66,606.28,0,29.9,12,56.9,5,0,3.5,0,49,0,4,67.36444444444444,0.9966666666666666,0.5555555555555556,0.0,36.86,False,True,False,False,False,True,True,False,False,False,True,False,False,True
35,52525,0,11,27.0,310.46,0,39.1,18,58.7,1,0,3.7,0,49,1,0,28.223636363636363,1.3033333333333335,0.09090909090909091,0.0,39.980000000000004,True,False,False,True,False,False,True,False,False,False,False,True,False,True
32,41955,2,1,58.47,66.82,1,76.7,18,89.9,0,0,4.3,0,9,1,0,66.82,2.5566666666666666,0.0,0.0,54.26,True,False,False,False,False,True,False,True,False,False,True,False,False,True
71,92268,1,3,58.76,140.21,1,28.4,13,39.5,0,1,3.1,1,125,1,0,46.73666666666667,0.9466666666666667,0.0,0.3333333333333333,29.0,False,True,False,False,False,True,True,False,False,False,True,False,True,False
34,92325,0,50,95.23,4755.16,1,83.0,12,63.6,2,1,2.1,0,40,0,0,95.1032,2.7666666666666666,0.04,0.02,35.339999999999996,False,False,True,False,True,False,False,True,False,False,True,False,False,True
36,67448,0,1,98.13,128.01,1,14.5,5,90.9,1,0,4.9,1,1,0,0,128.01,0.48333333333333334,1.0,0.0,52.56,False,False,True,False,True,False,False,False,True,False,True,False,False,True
52,71439,1,6,27.96,108.55,0,58.6,13,71.6,1,0,4.2,0,37,0,1,18.091666666666665,1.9533333333333334,0.16666666666666666,0.0,45.14,True,False,False,True,False,False,True,False,False,False,True,False,False,True
26,29338,2,4,101.79,352.58,0,31.3,13,67.5,0,2,4.7,0,12,1,1,88.145,1.0433333333333334,0.0,0.5,45.0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
18,16455,2,1,64.69,110.36,1,25.4,17,69.9,0,1,3.0,0,18,0,1,110.36,0.8466666666666666,0.0,1.0,42.06,True,False,False,False,False,True,True,False,False,False,False,True,False,True
36,75200,0,2,24.5,12.99,0,51.6,16,71.0,2,0,2.1,0,72,0,1,6.495,1.72,1.0,0.0,39.5,True,False,False,True,False,False,True,False,False,True,False,False,True,False
51,82989,1,13,49.1,624.85,1,39.8,13,86.7,2,0,3.1,1,7,0,1,48.065384615384616,1.3266666666666667,0.15384615384615385,0.0,47.879999999999995,False,False,True,False,False,True,False,True,False,False,True,False,False,True
33,50826,0,25,55.69,1431.72,1,23.5,8,43.5,1,0,4.1,1,11,1,0,57.2688,0.7833333333333333,0.04,0.0,32.1,False,False,True,False,False,True,True,False,False,False,True,False,False,True
46,47806,1,21,55.74,1057.22,0,17.8,13,19.6,0,0,3.9,1,28,1,1,50.343809523809526,0.5933333333333334,0.0,0.0,23.439999999999998,True,False,False,False,False,True,True,False,False,False,True,False,False,True
45,55430,2,9,51.66,513.66,0,65.7,16,73.7,5,1,4.0,0,29,1,0,57.07333333333333,2.19,0.5555555555555556,0.1111111111111111,46.28,False,False,True,False,False,True,False,True,False,False,False,True,True,False
46,37430,0,1,52.59,49.0,1,21.9,13,70.8,1,1,3.3,0,16,1,1,49.0,0.73,1.0,1.0,42.12,False,False,True,False,False,True,False,True,False,False,False,True,False,True
21,67193,1,14,68.04,911.88,0,30.6,16,58.3,2,0,4.4,0,34,0,0,65.13428571428571,1.02,0.14285714285714285,0.0,41.32,True,False,False,False,False,True,False,True,False,False,False,True,True,False
37,35528,1,20,27.1,517.36,1,45.9,7,39.8,3,1,2.8,0,5,1,1,25.868000000000002,1.53,0.15,0.05,26.42,False,False,True,True,False,False,False,False,True,True,False,False,True,False
48,58380,0,50,30.82,1572.79,0,41.7,14,66.6,0,1,3.4,0,52,1,0,31.4558,1.3900000000000001,0.0,0.02,41.04,True,False,False,True,False,False,False,False,True,True,False,False,False,True
43,20934,1,4,20.0,153.93,1,44.1,11,72.9,5,0,3.0,0,38,1,0,38.4825,1.47,1.25,0.0,41.46,True,False,False,True,False,False,False,True,False,False,True,False,False,True
52,40327,1,1,53.61,0.0,1,17.0,18,75.4,1,0,4.1,0,45,1,0,0.0,0.5666666666666667,1.0,0.0,47.86,False,False,True,False,False,True,False,True,False,True,False,False,False,True
18,38101,0,27,54.6,1520.48,1,17.8,12,37.9,1,0,2.3,0,21,1,1,56.31407407407408,0.5933333333333334,0.037037037037037035,0.0,25.659999999999997,True,False,False,False,False,True,False,False,True,False,True,False,False,True
41,34078,1,4,64.21,272.36,1,32.8,19,72.3,2,0,4.1,0,3,0,1,68.09,1.0933333333333333,0.5,0.0,46.92,False,False,True,False,False,True,False,True,False,False,True,False,True,False
29,48934,1,20,24.26,460.38,1,44.4,14,58.2,2,0,2.6,0,41,0,1,23.019,1.48,0.1,0.0,35.28,True,False,False,True,False,False,False,True,False,False,True,False,False,True
54,42453,1,49,26.52,1329.26,1,9.5,19,21.0,2,2,3.6,1,4,0,0,27.127755102040815,0.31666666666666665,0.04081632653061224,0.04081632653061224,24.9,False,False,True,True,False,False,True,False,False,False,True,False,False,True
18,44822,2,10,50.12,539.95,1,25.9,16,64.8,1,0,3.9,0,7,0,0,53.995000000000005,0.8633333333333333,0.1,0.0,42.42,True,False,False,False,False,True,False,False,True,False,False,True,True,False
47,44613,0,61,106.63,6531.78,1,76.3,13,47.2,3,1,3.8,1,2,0,0,107.0783606557377,2.5433333333333334,0.04918032786885246,0.01639344262295082,34.18,True,False,False,False,True,False,False,True,False,False,True,False,False,True
43,56552,2,24,104.44,2481.57,1,57.8,13,72.2,1,2,3.1,0,71,1,2,103.39875,1.9266666666666665,0.041666666666666664,0.08333333333333333,42.08,False,True,False,False,True,False,True,False,False,False,False,True,True,False
38,34678,2,28,55.05,1553.55,1,52.2,15,77.0,2,0,3.0,1,31,1,1,55.48392857142857,1.74,0.07142857142857142,0.0,44.3,False,False,True,False,False,True,True,False,False,False,True,False,True,False
30,50439,1,54,94.8,5070.34,1,56.9,13,26.2,0,1,4.1,0,98,0,1,93.89518518518518,1.8966666666666667,0.0,0.018518518518518517,26.68,True,False,False,False,True,False,False,True,False,False,True,False,False,True
30,87870,0,29,97.49,2827.31,1,54.4,9,58.9,1,0,4.7,1,5,0,2,97.49344827586206,1.8133333333333332,0.034482758620689655,0.0,40.36,False,False,True,False,True,False,False,False,True,False,True,False,True,False
41,75042,1,35,57.07,2019.43,0,0.0,13,52.1,1,2,2.9,0,12,1,2,57.698,0.0,0.02857142857142857,0.05714285714285714,33.44,True,False,False,False,False,True,False,False,True,False,True,False,False,True
33,65822,1,6,111.07,627.61,1,42.9,17,63.7,1,1,3.9,1,24,1,0,104.60166666666667,1.43,0.16666666666666666,0.16666666666666666,42.28,False,True,False,False,True,False,False,True,False,True,False,False,False,True
28,82742,1,18,32.2,568.56,0,5.1,7,45.6,4,1,4.2,1,96,1,0,31.586666666666662,0.16999999999999998,0.2222222222222222,0.05555555555555555,32.940000000000005,False,True,False,True,False,False,False,True,False,False,False,True,True,False
32,39513,2,3,92.95,267.98,1,26.4,15,65.2,1,0,3.6,0,42,1,0,89.32666666666667,0.88,0.3333333333333333,0.0,41.38,True,False,False,False,True,False,True,False,False,True,False,False,True,False
34,45567,1,63,29.73,1818.08,1,42.7,18,48.9,1,0,2.7,1,12,0,0,28.858412698412696,1.4233333333333333,0.015873015873015872,0.0,33.06,True,False,False,True,False,False,False,True,False,False,True,False,False,True
47,89873,0,22,64.44,1470.91,0,37.2,15,9.4,2,1,3.7,1,43,0,0,66.85954545454545,1.24,0.09090909090909091,0.045454545454545456,19.36,True,False,False,False,False,True,False,True,False,False,False,True,False,True
44,37912,1,26,57.8,1520.85,1,24.6,13,69.8,2,0,3.0,0,2,1,1,58.49423076923077,0.8200000000000001,0.07692307692307693,0.0,40.82,False,False,True,False,False,True,False,True,False,True,False,False,False,True
64,64862,0,42,30.33,1244.22,0,34.3,21,73.7,2,0,3.2,0,78,0,2,29.624285714285715,1.1433333333333333,0.047619047619047616,0.0,45.38,True,False,False,True,False,False,False,True,False,False,True,False,False,True
42,15000,1,19,27.64,557.25,0,40.0,20,35.5,3,0,3.3,0,31,0,0,29.32894736842105,1.3333333333333333,0.15789473684210525,0.0,30.1,True,False,False,True,False,False,True,False,False,False,True,False,True,False
39,30856,1,3,63.03,223.7,1,58.1,8,29.9,1,0,2.0,1,23,1,2,74.56666666666666,1.9366666666666668,0.3333333333333333,0.0,20.36,False,False,True,False,False,True,False,True,False,False,True,False,False,True
25,70512,2,28,29.36,857.08,1,64.2,22,30.0,1,0,4.0,1,1,1,0,30.610000000000003,2.14,0.03571428571428571,0.0,30.6,False,False,True,True,False,False,False,True,False,False,True,False,False,True
32,46398,0,3,32.39,55.34,1,37.2,18,52.7,4,1,4.0,0,11,0,3,18.44666666666667,1.24,1.3333333333333333,0.3333333333333333,38.480000000000004,True,False,False,True,False,False,False,False,True,False,True,False,True,False
43,71267,0,13,26.94,304.91,1,4.6,18,40.8,3,0,3.5,1,13,1,3,23.454615384615387,0.15333333333333332,0.23076923076923078,0.0,32.22,True,False,False,True,False,False,True,False,False,False,False,True,True,False
31,72746,1,1,95.92,128.06,1,32.9,12,47.0,2,0,3.7,1,100,0,1,128.06,1.0966666666666667,2.0,0.0,33.5,False,True,False,False,True,False,False,False,True,False,True,False,True,False
35,33895,1,15,62.01,923.88,0,59.8,9,57.4,1,2,5.0,1,10,1,0,61.592,1.9933333333333332,0.06666666666666667,0.13333333333333333,40.66,False,True,False,False,False,True,True,False,False,False,False,True,True,False
40,80095,0,23,33.17,816.58,0,28.2,14,68.6,0,0,1.6,0,5,0,0,35.503478260869564,0.94,0.0,0.0,36.44,True,False,False,True,False,False,True,False,False,False,False,True,False,True
34,65788,1,20,42.19,871.27,0,74.5,15,70.2,1,1,2.2,0,30,0,1,43.5635,2.4833333333333334,0.05,0.05,39.18,True,False,False,True,False,False,True,False,False,False,False,True,False,True
28,46931,2,11,37.34,380.78,1,35.6,18,47.8,1,0,4.6,1,4,1,4,34.61636363636364,1.1866666666666668,0.09090909090909091,0.0,38.32,False,True,False,True,False,False,False,True,False,False,True,False,True,False
32,85531,1,39,93.51,3568.77,1,31.1,14,74.3,3,0,3.1,0,24,1,2,91.50692307692307,1.0366666666666666,0.07692307692307693,0.0,43.22,True,False,False,False,True,False,True,False,False,False,True,False,False,True
61,61653,1,23,60.38,1419.48,1,66.4,11,20.0,1,0,3.2,0,8,1,2,61.716521739130435,2.2133333333333334,0.043478260869565216,0.0,20.9,True,False,False,False,False,True,False,True,False,False,False,True,True,False
53,68539,3,9,65.75,714.83,0,69.0,9,45.2,1,0,2.8,1,77,0,0,79.42555555555556,2.3,0.1111111111111111,0.0,29.18,False,False,True,False,False,True,False,True,False,False,True,False,True,False
23,30828,1,9,28.22,282.36,1,14.5,13,87.4,0,1,2.6,0,3,0,1,31.373333333333335,0.48333333333333334,0.0,0.1111111111111111,46.66,False,False,True,True,False,False,False,True,False,False,True,False,False,True
32,69502,0,38,58.2,2208.45,1,61.6,15,69.7,4,1,3.4,1,49,1,1,58.11710526315789,2.0533333333333332,0.10526315789473684,0.02631578947368421,42.58,False,False,True,False,False,True,True,False,False,False,True,False,False,True
28,72984,0,26,52.53,1340.58,1,40.7,19,31.2,1,1,4.0,0,1,1,0,51.560769230769225,1.3566666666666667,0.038461538461538464,0.038461538461538464,30.18,False,False,True,False,False,True,True,False,False,False,True,False,True,False
47,64977,2,1,96.99,24.82,1,36.8,24,55.1,4,1,3.1,1,14,0,2,24.82,1.2266666666666666,4.0,1.0,38.54,True,False,False,False,True,False,False,True,False,False,False,True,True,False
32,64330,0,7,103.19,690.19,0,20.2,12,15.2,0,0,2.7,0,88,1,0,98.59857142857143,0.6733333333333333,0.0,0.0,17.78,True,False,False,False,True,False,False,False,True,False,False,True,False,True
41,65831,1,49,20.7,1117.21,1,25.4,7,30.2,0,1,2.7,0,16,0,0,22.800204081632653,0.8466666666666666,0.0,0.02040816326530612,22.28,False,True,False,True,False,False,True,False,False,False,True,False,False,True
43,35029,0,38,23.77,959.18,1,46.8,24,44.0,0,0,5.0,0,16,0,1,25.24157894736842,1.5599999999999998,0.0,0.0,39.8,False,True,False,True,False,False,False,True,False,False,False,True,True,False
30,57308,1,9,26.47,211.13,1,33.6,15,44.1,2,0,4.4,1,24,0,1,23.45888888888889,1.12,0.2222222222222222,0.0,35.34,True,False,False,True,False,False,True,False,False,False,False,True,True,False
52,46142,5,3,24.0,158.29,0,0.0,17,81.6,2,1,2.7,0,69,0,2,52.76333333333333,0.0,0.6666666666666666,0.3333333333333333,45.84,False,False,True,True,False,False,False,True,False,False,True,False,True,False
35,51163,1,4,33.98,66.1,0,60.8,16,59.5,4,2,3.2,1,16,0,2,16.525,2.0266666666666664,1.0,0.5,38.2,True,False,False,True,False,False,False,True,False,False,True,False,False,True
49,69467,1,2,88.69,176.77,0,77.4,11,54.7,0,1,3.6,0,30,1,2,88.385,2.58,0.0,0.5,35.980000000000004,True,False,False,False,True,False,True,False,False,False,False,True,False,True
32,25745,1,29,95.47,2740.51,0,34.2,18,59.8,2,0,4.3,1,35,1,2,94.50034482758622,1.1400000000000001,0.06896551724137931,0.0,42.22,False,True,False,False,True,False,False,False,True,True,False,False,True,False
31,59754,1,12,24.35,316.18,1,52.8,13,62.0,2,0,3.7,1,62,1,1,26.348333333333333,1.76,0.16666666666666666,0.0,39.8,False,True,False,True,False,False,True,False,False,False,False,True,False,True
52,29343,1,12,88.01,980.14,1,44.9,20,78.6,2,0,3.0,0,20,1,3,81.67833333333333,1.4966666666666666,0.16666666666666666,0.0,46.44,False,True,False,False,True,False,False,True,False,False,True,False,False,True
41,49347,3,62,62.05,3877.9,1,33.9,10,25.8,1,1,2.3,0,45,1,1,62.54677419354839,1.13,0.016129032258064516,0.016129032258064516,20.22,False,True,False,False,False,True,True,False,False,False,False,True,False,True
52,94367,0,17,29.65,430.31,1,51.9,12,81.7,1,0,4.9,0,126,1,2,25.31235294117647,1.73,0.058823529411764705,0.0,50.980000000000004,True,False,False,True,False,False,False,True,False,False,True,False,False,True
37,59507,3,39,20.0,746.48,1,42.7,17,75.4,2,0,3.7,0,1,1,1,19.14051282051282,1.4233333333333333,0.05128205128205128,0.0,46.36000000000001,True,False,False,True,False,False,True,False,False,True,False,False,False,True
38,67221,0,12,65.92,777.85,1,54.5,9,54.8,1,2,3.4,0,24,1,0,64.82083333333334,1.8166666666666667,0.08333333333333333,0.16666666666666666,34.82,True,False,False,False,False,True,True,False,False,False,True,False,True,False
28,78631,1,23,57.38,1301.38,0,31.6,14,67.4,2,0,3.4,0,50,1,3,56.58173913043479,1.0533333333333335,0.08695652173913043,0.0,41.36,False,False,True,False,False,True,False,False,True,True,False,False,True,False
60,52156,2,26,93.72,2501.65,0,41.0,16,24.6,2,0,4.0,1,106,1,0,96.2173076923077,1.3666666666666667,0.07692307692307693,0.0,26.64,False,False,True,False,True,False,False,True,False,False,False,True,True,False
36,38931,2,45,31.35,1415.92,1,20.3,15,65.3,0,0,3.2,0,16,0,1,31.46488888888889,0.6766666666666666,0.0,0.0,40.22,False,True,False,True,False,False,False,False,True,False,True,False,True,False
45,52461,0,28,34.0,1013.78,0,6.9,18,54.6,0,1,4.0,0,60,0,0,36.20642857142857,0.23,0.0,0.03571428571428571,39.24,False,False,True,True,False,False,True,False,False,True,False,False,False,True
31,81216,2,34,59.84,1979.39,1,35.5,9,66.1,3,0,4.4,1,3,0,1,58.21735294117647,1.1833333333333333,0.08823529411764706,0.0,42.339999999999996,False,False,True,False,False,True,False,True,False,True,False,False,False,True
